company_size,customer_segment,contract_type,plan_type,region,age_group,onboarding_completion_pct,arpu,mrr,mrr_segment,expansion_mrr,payment_failures_6m,tenure_months,tenure_bucket,dau_wau_ratio,feature_adoption_rate,login_frequency_monthly,api_calls_monthly,integrations_active,seats_utilized_pct,usage_trend_3m,usage_trend_6m,support_tickets_6m,avg_ticket_resolution_days,nps_score,csat_score,executive_sponsor,decision_maker_change,qbr_meetings_yearly,health_score,customer_growth_pct,competitor_evaluation,contract_renewal_days,churned
1,SMB,0,Enterprise,Europe,18-25,77.2,1869.93,46986.44,Mid Value,1084.09,1,52,> 2 years,0.491,0.611,36.1,97259.0,7,64.7,0.283,0.286,7,3.1,6,3.0,0,0,4,83.4,8.29,0,149,0
1,SMB,0,Enterprise,LATAM,26-35,54.2,857.66,17820.31,Low Value,625.71,0,48,> 2 years,0.738,0.449,43.7,63494.0,1,98.1,0.251,0.178,5,2.5,9,4.0,1,2,1,92.1,54.88,0,316,0
3,Enterprise,0,Enterprise,LATAM,26-35,49.5,1073.68,71399.52,Mid Value,1379.32,1,43,> 2 years,0.58,0.579,39.3,55191.0,8,77.3,0.164,0.146,0,2.7,5,4.4,0,1,3,63.5,59.82,0,108,0
1,SMB,0,Premium,LATAM,36-50,11.4,495.42,11222.09,Mid Value,131.12,2,5,< 6 months,0.283,0.029,7.8,582.0,1,8.7,0.113,0.049,19,5.1,3,2.3,1,1,2,22.9,-7.82,1,83,1
3,Enterprise,2,Standard,APAC,36-50,72.3,940.8,37467.56,Mid Value,1326.41,0,15,1-2 years,0.269,0.589,55.5,31385.0,7,87.3,0.897,1.003,0,0.7,6,2.8,1,0,1,73.9,37.97,0,332,0
2,Mid-Market,0,Standard,APAC,18-25,81.8,713.0,15536.89,Low Value,233.83,0,49,> 2 years,0.684,0.553,50.5,86464.0,3,88.9,0.337,0.317,0,1.3,6,3.5,1,2,4,65.9,62.55,0,126,0
1,SMB,2,Basic,Europe,26-35,61.4,923.55,20660.24,Low Value,616.87,1,25,> 2 years,0.531,0.635,33.9,82149.0,3,100.0,0.495,0.59,0,4.6,7,4.1,1,1,3,43.9,32.5,0,342,0
3,Enterprise,1,Standard,LATAM,26-35,40.0,1644.87,174383.36,High Value,327.22,0,8,6-12 months,0.353,0.561,61.1,10113.0,4,41.3,-0.051,-0.033,0,0.3,7,4.1,0,0,4,94.5,0.27,0,153,0
3,Enterprise,0,Basic,APAC,50+,47.2,2198.86,161946.48,High Value,854.64,0,33,> 2 years,0.316,0.666,6.9,23081.0,6,91.3,0.481,0.488,5,3.6,7,3.8,1,0,1,50.6,61.07,0,268,0
2,Mid-Market,2,Standard,LATAM,26-35,43.9,133.82,5469.35,Low Value,1491.16,2,45,> 2 years,0.693,0.541,16.3,39675.0,9,94.4,0.001,0.064,1,4.3,6,5.0,1,0,2,98.2,9.74,0,349,0
1,SMB,1,Standard,North America,36-50,75.7,442.4,8426.72,Low Value,261.88,1,29,> 2 years,0.419,0.813,52.0,84690.0,4,85.8,0.351,0.452,3,4.6,10,2.6,0,1,2,46.3,28.24,0,239,0
2,Mid-Market,2,Standard,Europe,36-50,58.6,1248.02,44990.51,Mid Value,1159.98,0,62,> 2 years,0.422,0.391,42.9,55820.0,5,95.8,0.954,0.916,5,1.1,5,2.1,1,0,1,78.5,6.52,0,119,0
3,Enterprise,1,Enterprise,LATAM,50+,40.0,401.8,16901.12,Low Value,1484.37,0,14,1-2 years,0.376,0.341,5.7,11355.0,11,39.0,0.112,0.023,1,3.7,7,3.5,1,0,3,93.3,66.57,0,147,0
1,SMB,1,Premium,APAC,26-35,84.4,2479.71,40089.62,Mid Value,186.54,0,58,> 2 years,0.14,0.664,13.8,91434.0,3,55.3,0.209,0.225,1,2.9,9,4.8,1,0,3,59.7,40.32,0,62,0
1,SMB,1,Standard,North America,36-50,83.9,2105.36,45366.2,Mid Value,847.22,0,6,6-12 months,0.492,0.429,51.6,76189.0,5,100.0,0.329,0.369,7,0.2,6,3.5,0,1,1,86.9,34.18,0,345,0
3,Enterprise,1,Standard,LATAM,18-25,68.5,1191.58,101297.19,High Value,1310.53,0,28,> 2 years,0.311,0.613,37.0,29871.0,7,30.0,0.274,0.297,0,4.3,9,4.5,1,0,4,49.2,66.97,0,190,0
2,Mid-Market,1,Standard,Europe,26-35,59.2,391.74,11717.97,Low Value,189.02,0,5,< 6 months,0.521,0.682,30.1,41857.0,1,100.0,0.702,0.59,7,3.4,6,4.7,1,0,1,82.8,0.39,0,227,0
3,Enterprise,1,Standard,Europe,18-25,62.6,2248.37,81762.46,High Value,1422.05,1,65,> 2 years,0.534,0.329,27.4,33662.0,1,58.8,0.708,0.695,1,3.7,10,3.2,1,0,3,83.3,14.12,0,209,0
1,SMB,1,Standard,North America,36-50,60.7,1014.38,29381.85,Low Value,808.3,1,9,6-12 months,0.245,0.645,25.7,27055.0,6,95.4,0.654,0.808,3,2.8,9,4.6,1,0,4,80.6,57.23,0,199,0
1,SMB,0,Standard,Europe,26-35,18.3,406.3,7086.89,Mid Value,104.99,4,22,1-2 years,0.073,0.202,9.9,4200.0,0,41.6,0.104,0.091,7,8.9,6,1.6,0,0,1,24.0,-13.69,1,-3,1
3,Enterprise,1,Premium,LATAM,26-35,40.0,256.9,16213.49,Low Value,103.9,0,38,> 2 years,0.606,0.603,4.6,49156.0,11,82.7,0.077,0.071,1,2.7,9,3.6,0,0,1,70.0,32.7,0,237,0
3,Enterprise,0,Standard,Europe,36-50,85.2,2421.47,175020.77,High Value,1334.57,1,33,> 2 years,0.587,0.212,26.2,14244.0,1,64.8,0.601,0.409,0,2.7,6,3.4,0,2,2,67.8,57.38,0,80,0
1,SMB,1,Premium,Europe,18-25,64.4,385.97,13741.76,Low Value,1479.76,0,4,< 6 months,0.459,0.866,24.2,8432.0,9,60.8,0.022,0.031,4,2.5,5,4.7,0,0,3,71.0,29.69,0,56,0
3,Enterprise,0,Standard,North America,36-50,62.4,1315.39,107017.1,High Value,494.98,0,58,> 2 years,0.588,0.571,41.6,5.0,8,66.1,0.142,0.128,7,3.3,10,3.7,0,0,4,94.2,9.72,0,78,0
1,SMB,1,Standard,Europe,26-35,57.6,854.81,20942.01,Low Value,1407.51,0,18,1-2 years,0.729,0.649,14.5,76508.0,4,82.4,0.582,0.726,0,3.6,9,2.5,0,0,2,66.2,82.12,0,201,0
2,Mid-Market,1,Premium,Europe,18-25,61.5,1351.8,84119.33,High Value,491.0,0,62,> 2 years,0.464,0.255,28.9,25292.0,6,75.0,0.629,0.529,5,1.3,9,3.7,1,1,2,100.0,38.3,0,256,0
1,SMB,1,Standard,North America,26-35,87.0,1707.57,40046.53,Mid Value,395.76,0,3,< 6 months,0.353,0.753,17.7,9291.0,6,87.5,0.499,0.504,6,5.1,5,4.7,1,0,2,91.2,65.66,0,176,0
2,Mid-Market,2,Standard,North America,50+,21.0,127.81,6831.5,Mid Value,174.46,2,8,6-12 months,0.01,0.219,13.2,459.0,3,29.4,-0.19,-0.152,6,2.8,1,2.5,1,2,2,37.5,-24.36,1,78,1
1,SMB,1,Standard,Europe,36-50,87.4,732.3,25739.52,Low Value,773.89,0,5,< 6 months,0.495,0.524,39.3,14205.0,4,75.7,0.415,0.271,6,4.4,10,4.1,0,0,1,99.0,59.27,0,312,0
1,SMB,1,Standard,APAC,36-50,87.7,440.5,7074.92,Low Value,247.92,0,71,> 2 years,0.878,0.98,51.7,86737.0,1,61.2,0.662,0.804,7,3.7,7,4.7,0,0,2,85.9,44.33,0,143,0
2,Mid-Market,1,Premium,LATAM,36-50,84.1,2469.3,174250.0,High Value,338.7,2,46,> 2 years,0.683,0.489,14.3,14678.0,4,44.4,0.287,0.269,7,3.3,8,2.9,0,0,1,83.8,66.72,0,350,0
2,Mid-Market,1,Standard,Europe,18-25,62.8,1878.39,104250.85,High Value,822.56,1,14,1-2 years,0.452,0.558,19.5,20136.0,1,89.5,0.703,0.651,3,1.0,5,3.9,0,0,3,41.6,54.31,0,261,0
3,Enterprise,1,Standard,Europe,36-50,60.1,2074.76,221916.32,High Value,479.3,0,25,> 2 years,0.636,0.626,68.2,86422.0,5,79.9,0.78,0.586,7,2.3,10,2.8,1,0,4,56.4,9.65,0,204,0
1,SMB,0,Premium,North America,50+,17.5,550.91,15516.9,High Value,47.01,1,23,1-2 years,0.144,0.486,10.3,2651.0,2,31.6,-0.915,-0.831,7,9.7,6,3.6,0,2,1,23.2,-1.49,0,50,1
2,Mid-Market,0,Basic,North America,26-35,55.3,201.04,9251.36,Mid Value,175.24,4,11,6-12 months,0.406,0.369,6.2,3177.0,3,49.4,-0.311,-0.352,7,2.6,0,1.9,1,0,1,36.9,-5.66,1,14,1
3,Enterprise,0,Premium,LATAM,26-35,75.5,1723.42,140693.19,High Value,1473.89,1,30,> 2 years,0.696,0.244,39.6,68083.0,7,35.6,-0.077,-0.06,3,2.5,6,4.2,1,0,4,80.5,41.72,1,56,0
3,Enterprise,0,Enterprise,LATAM,36-50,79.4,2365.95,155834.02,High Value,1460.06,0,32,> 2 years,0.491,0.876,30.6,27107.0,8,97.9,0.563,0.569,6,1.8,5,2.8,1,1,1,61.9,51.62,0,188,0
3,Enterprise,0,Basic,Europe,26-35,59.3,2070.69,153127.71,High Value,191.35,2,55,> 2 years,0.737,0.675,46.7,84110.0,7,89.0,0.1,0.06,6,2.4,7,4.2,1,1,3,88.5,62.3,0,131,0
2,Mid-Market,0,Premium,LATAM,36-50,64.6,318.05,8406.58,Mid Value,58.95,2,16,1-2 years,0.114,0.55,11.2,651.0,3,66.4,0.089,0.04,18,4.1,3,2.4,1,1,2,14.0,-16.7,1,47,1
2,Mid-Market,0,Standard,APAC,50+,49.2,284.91,8280.11,Mid Value,39.91,4,17,1-2 years,0.131,0.484,12.2,3300.0,2,41.7,-0.756,-0.775,9,10.6,5,2.8,0,2,2,41.4,-24.18,1,19,1
2,Mid-Market,1,Enterprise,Europe,50+,65.3,1769.46,124468.06,High Value,1435.0,1,4,< 6 months,0.559,0.408,61.6,70517.0,5,65.0,-0.199,-0.103,3,3.4,8,2.0,1,0,2,83.2,69.81,0,45,0
2,Mid-Market,2,Basic,Europe,36-50,65.6,251.02,7572.3,Low Value,1295.19,1,33,> 2 years,0.348,0.579,20.2,16551.0,7,94.2,-0.006,0.016,3,0.2,7,4.3,1,0,3,93.5,78.16,1,163,0
2,Mid-Market,0,Standard,Europe,36-50,75.9,1422.7,72120.93,Mid Value,1451.58,1,69,> 2 years,0.712,0.771,56.1,64259.0,6,74.9,0.961,1.155,4,0.7,5,2.8,1,0,2,82.2,36.15,0,266,0
2,Mid-Market,1,Basic,North America,36-50,41.6,2192.12,78559.89,High Value,39.32,0,8,6-12 months,0.569,0.409,27.6,14081.0,3,61.8,0.713,0.826,5,1.9,6,4.2,0,0,3,48.1,67.11,0,78,0
1,SMB,0,Enterprise,LATAM,36-50,86.4,1546.72,34178.01,Mid Value,694.32,0,69,> 2 years,0.797,0.863,23.3,71114.0,4,51.4,0.426,0.429,6,3.3,6,4.8,1,1,2,64.0,45.49,0,355,0
3,Enterprise,1,Standard,LATAM,26-35,40.0,2019.02,206169.13,High Value,580.23,1,39,> 2 years,0.682,0.755,48.2,91903.0,10,96.6,0.608,0.511,7,3.6,9,4.0,1,1,2,92.0,54.4,0,264,0
1,SMB,0,Basic,LATAM,50+,30.2,410.35,7072.33,Mid Value,169.99,3,15,1-2 years,0.12,0.408,1.6,2398.0,0,39.6,0.103,0.086,14,7.5,1,2.2,0,2,2,43.5,2.24,1,59,1
2,Mid-Market,0,Standard,North America,36-50,89.8,387.86,20111.3,Low Value,311.37,0,47,> 2 years,0.657,0.815,34.7,8874.0,1,96.0,0.474,0.318,0,3.7,7,3.7,1,0,3,51.1,30.42,0,297,0
3,Enterprise,1,Enterprise,LATAM,36-50,40.0,635.14,32469.26,Low Value,110.02,0,15,1-2 years,0.465,0.672,60.1,54348.0,5,85.4,-0.278,-0.321,3,1.6,6,3.2,1,1,1,57.7,59.17,0,250,0
3,Enterprise,0,Basic,North America,18-25,10.0,575.31,55202.54,High Value,161.45,5,22,1-2 years,0.238,0.013,11.7,3442.0,1,10.8,-0.069,-0.198,3,9.0,4,2.0,0,1,2,33.8,-25.03,1,-20,1
1,SMB,1,Enterprise,North America,36-50,72.4,778.76,8498.7,Low Value,1012.79,0,38,> 2 years,0.425,0.481,42.8,91388.0,7,91.2,0.3,0.381,7,3.8,10,1.8,1,0,4,68.5,58.62,0,196,0
1,SMB,1,Premium,LATAM,26-35,73.2,2138.14,56480.86,Mid Value,114.93,0,45,> 2 years,0.395,0.586,26.3,60639.0,6,81.4,0.476,0.477,1,4.4,10,2.9,1,1,2,52.7,4.71,0,311,0
3,Enterprise,1,Premium,LATAM,18-25,48.0,900.08,63222.79,Mid Value,870.28,0,17,1-2 years,0.672,0.518,20.4,72364.0,6,45.7,0.698,0.79,2,4.7,6,3.8,0,2,4,65.4,14.62,0,197,0
1,SMB,0,Premium,APAC,36-50,10.0,391.15,5536.19,Low Value,19.55,4,19,1-2 years,0.267,0.044,13.7,1561.0,2,13.3,-0.687,-0.724,19,11.4,2,2.4,0,1,1,7.0,-3.16,0,85,1
2,Mid-Market,1,Standard,North America,18-25,75.8,226.91,6131.08,Low Value,760.52,1,44,> 2 years,0.583,0.534,36.6,96287.0,2,65.9,0.721,0.822,3,3.2,8,4.3,1,0,3,67.1,5.83,0,81,0
3,Enterprise,1,Standard,Europe,18-25,46.0,1799.31,187999.01,High Value,202.71,0,16,1-2 years,0.29,0.237,35.1,69835.0,2,78.6,0.359,0.373,2,3.4,5,3.6,1,1,1,89.4,67.96,0,115,0
2,Mid-Market,0,Premium,Europe,36-50,42.9,135.22,3483.66,Low Value,20.17,3,22,1-2 years,0.28,0.392,9.4,4744.0,0,49.9,-0.659,-0.572,11,13.1,2,1.5,1,2,2,52.7,-3.4,1,-9,1
2,Mid-Market,2,Standard,APAC,26-35,61.8,1814.79,39022.98,Mid Value,642.14,1,57,> 2 years,0.553,0.377,51.2,82072.0,6,63.8,0.288,0.322,1,1.6,10,3.7,1,0,3,59.6,64.72,0,163,0
2,Mid-Market,1,Standard,APAC,18-25,76.6,1641.87,130711.87,High Value,254.63,0,21,1-2 years,0.591,0.535,51.2,88994.0,3,63.3,0.368,0.384,6,4.6,7,2.7,1,0,3,67.4,75.17,0,157,0
2,Mid-Market,1,Enterprise,LATAM,18-25,82.3,2008.41,126045.26,High Value,281.4,0,42,> 2 years,0.367,0.703,17.8,99147.0,4,95.3,0.702,0.784,0,5.3,8,3.2,0,2,3,66.9,12.46,0,335,0
1,SMB,1,Basic,North America,26-35,74.6,311.42,8322.69,Low Value,53.94,1,62,> 2 years,0.695,0.27,16.9,87569.0,2,70.7,0.537,0.431,3,2.0,8,3.6,0,0,2,63.8,45.23,0,69,0
1,SMB,1,Basic,North America,36-50,47.6,930.12,21580.27,Low Value,457.06,0,31,> 2 years,0.346,0.514,10.3,45371.0,4,62.5,0.911,1.189,1,4.0,6,4.8,0,0,2,67.8,77.44,0,200,0
1,SMB,0,Premium,Europe,26-35,76.6,2015.9,55841.57,Mid Value,479.03,2,18,1-2 years,0.513,0.48,44.7,50325.0,7,62.8,-0.015,0.068,4,3.0,9,3.1,0,0,2,48.7,80.9,0,135,0
3,Enterprise,1,Enterprise,LATAM,26-35,43.3,512.2,41554.5,Mid Value,1063.82,1,37,> 2 years,0.36,0.374,17.4,88820.0,3,52.2,0.973,0.945,2,1.4,6,3.8,1,0,2,66.4,13.67,1,123,0
1,SMB,2,Basic,APAC,36-50,12.9,209.41,3033.07,Low Value,114.79,3,10,6-12 months,0.268,0.266,9.6,5078.0,0,15.7,-0.072,0.037,20,8.9,5,1.0,0,0,0,40.7,9.81,1,84,1
2,Mid-Market,1,Enterprise,LATAM,36-50,56.5,146.15,10330.9,Low Value,803.13,0,9,6-12 months,0.598,0.719,52.9,36431.0,6,53.5,0.017,0.048,7,5.2,5,4.4,0,0,2,100.0,25.65,0,112,0
2,Mid-Market,1,Enterprise,Europe,36-50,77.4,2451.56,146096.58,High Value,240.36,0,38,> 2 years,0.83,0.581,40.5,12588.0,4,94.0,1.0,0.862,0,3.7,5,4.2,1,0,1,88.1,23.74,0,96,0
2,Mid-Market,1,Basic,LATAM,36-50,61.8,1989.52,67415.28,Mid Value,1445.75,0,22,1-2 years,0.584,0.69,46.3,69672.0,1,83.6,0.931,0.969,6,0.6,9,4.4,0,1,3,68.5,22.29,0,65,0
1,SMB,0,Basic,North America,26-35,10.3,347.63,8188.63,Mid Value,141.39,2,15,1-2 years,0.229,0.094,4.5,2013.0,2,51.3,-0.522,-0.635,19,5.7,3,1.6,1,1,0,29.3,-18.35,0,9,1
1,SMB,1,Enterprise,LATAM,50+,75.0,776.22,29529.1,Low Value,187.63,0,18,1-2 years,0.495,0.613,47.2,42911.0,4,53.3,-0.12,-0.062,0,5.1,10,2.2,1,2,1,51.4,25.53,0,93,0
3,Enterprise,0,Standard,North America,26-35,84.2,970.22,93457.04,High Value,889.38,0,3,< 6 months,0.233,0.868,40.1,78009.0,4,72.1,0.379,0.466,3,2.9,6,3.7,0,0,4,77.2,-6.76,0,155,0
2,Mid-Market,1,Premium,Europe,26-35,55.8,540.61,21049.18,Low Value,596.38,0,71,> 2 years,0.534,0.705,39.5,68969.0,7,60.0,0.188,0.127,0,1.8,5,2.9,1,0,4,66.7,11.59,1,191,0
2,Mid-Market,2,Standard,APAC,36-50,73.2,327.43,16840.94,Low Value,543.06,0,18,1-2 years,0.341,0.671,30.0,36904.0,7,82.2,-0.284,-0.291,2,4.0,9,5.0,0,0,4,81.0,31.55,0,110,0
3,Enterprise,1,Enterprise,North America,26-35,88.5,142.61,15282.6,Low Value,480.2,0,20,1-2 years,0.387,0.364,40.1,8389.0,11,82.5,0.195,0.252,1,4.1,7,4.5,1,0,2,66.9,6.8,0,215,0
1,SMB,0,Enterprise,Europe,36-50,78.3,1003.89,29722.96,Low Value,74.78,0,32,> 2 years,0.54,0.58,14.4,46802.0,8,63.7,0.262,0.309,1,5.0,5,5.0,1,2,1,56.1,32.2,0,221,0
3,Enterprise,2,Basic,LATAM,36-50,60.9,2340.92,240521.15,High Value,1468.83,1,15,1-2 years,0.665,0.681,24.9,15489.0,5,67.1,0.777,0.658,5,4.7,10,4.7,1,1,2,100.0,-8.64,0,97,0
3,Enterprise,1,Standard,APAC,26-35,62.3,2454.99,116796.38,High Value,531.61,1,70,> 2 years,0.651,0.818,26.8,4160.0,9,58.6,0.651,0.702,2,2.8,5,3.8,1,0,1,84.1,23.62,0,296,0
1,SMB,0,Standard,APAC,36-50,12.5,276.19,4929.95,Low Value,110.1,5,4,< 6 months,0.056,0.315,12.1,3515.0,3,8.7,-0.484,-0.474,13,8.6,0,2.2,0,1,0,22.3,7.18,0,15,1
1,SMB,0,Premium,North America,18-25,94.7,305.99,3678.62,Low Value,1128.79,1,49,> 2 years,0.709,0.818,54.7,12840.0,1,54.5,-0.097,-0.072,7,1.3,10,3.7,1,2,1,88.7,50.19,0,232,0
2,Mid-Market,0,Standard,LATAM,26-35,39.6,560.78,35359.56,High Value,197.16,3,6,6-12 months,0.165,0.204,8.9,3773.0,2,12.7,0.137,0.07,17,14.5,0,3.2,0,1,1,21.7,-6.44,0,82,1
2,Mid-Market,0,Standard,North America,26-35,61.1,1127.65,27234.87,Low Value,1175.56,1,10,6-12 months,0.486,0.688,17.8,23955.0,1,84.2,0.787,0.69,4,2.1,7,5.0,1,0,3,90.4,77.22,0,90,0
2,Mid-Market,1,Basic,North America,50+,10.0,150.95,5013.8,Low Value,52.07,2,15,1-2 years,0.049,0.17,5.5,1586.0,0,43.5,-0.288,-0.317,20,2.5,1,2.8,0,3,2,51.5,-21.17,1,12,1
3,Enterprise,1,Premium,North America,50+,67.3,2322.36,162391.11,High Value,947.44,0,34,> 2 years,0.603,0.293,58.5,35608.0,3,76.8,-0.028,-0.01,4,2.9,6,3.6,1,0,3,90.0,74.19,0,287,0
3,Enterprise,1,Standard,LATAM,36-50,86.6,496.1,46584.42,Mid Value,1173.48,1,17,1-2 years,0.352,0.595,59.3,83435.0,4,100.0,-0.296,-0.292,7,3.4,6,4.0,1,0,4,82.9,-0.91,0,334,0
2,Mid-Market,2,Premium,Europe,36-50,93.6,449.09,18661.88,Low Value,644.62,0,46,> 2 years,0.813,0.822,58.7,70932.0,2,74.8,0.955,0.982,2,1.9,9,3.2,1,0,1,64.0,41.54,0,35,0
2,Mid-Market,1,Standard,APAC,36-50,44.4,2129.83,37203.48,Mid Value,1000.94,1,33,> 2 years,0.695,0.82,18.9,59854.0,11,68.1,-0.073,-0.033,6,1.7,6,4.0,1,1,3,55.1,27.67,0,243,0
3,Enterprise,0,Premium,North America,36-50,50.2,1429.36,70750.74,Mid Value,1001.56,2,71,> 2 years,0.462,0.862,32.1,11850.0,10,93.2,-0.091,-0.091,5,1.6,5,3.9,1,1,2,54.3,31.4,1,103,0
3,Enterprise,1,Premium,North America,26-35,82.3,265.4,9693.06,Low Value,96.3,1,38,> 2 years,0.511,0.688,21.2,87412.0,5,73.3,-0.055,-0.016,0,4.6,7,4.2,1,1,4,76.6,13.27,0,219,0
2,Mid-Market,1,Standard,Europe,26-35,71.4,514.54,34074.75,Mid Value,1377.84,0,3,< 6 months,0.618,0.864,34.6,7940.0,7,65.1,0.123,0.085,1,0.2,5,2.7,1,1,2,74.1,-8.18,1,223,0
1,SMB,0,Basic,APAC,18-25,40.9,1708.29,28272.29,Low Value,616.76,0,70,> 2 years,0.546,0.608,35.6,37605.0,9,80.5,0.366,0.395,2,3.1,8,2.4,1,1,3,81.3,53.63,0,107,0
3,Enterprise,2,Premium,APAC,36-50,81.6,1520.51,71538.53,Mid Value,1113.48,0,16,1-2 years,0.687,0.668,51.8,80957.0,5,63.6,0.6,0.552,6,1.8,6,4.5,0,0,2,70.0,40.98,0,40,0
1,SMB,1,Standard,Europe,36-50,85.1,2111.13,71102.98,Mid Value,1054.22,0,8,6-12 months,0.253,0.799,25.1,50573.0,7,39.4,-0.229,-0.196,1,2.1,6,4.9,1,0,3,95.6,87.51,0,126,0
2,Mid-Market,0,Basic,North America,26-35,47.2,230.5,15188.52,Low Value,1214.01,0,12,6-12 months,0.768,0.625,32.7,77408.0,3,71.0,1.029,0.925,0,3.0,8,3.6,1,0,3,70.6,70.25,0,90,0
2,Mid-Market,0,Standard,North America,26-35,46.4,2471.83,79679.83,High Value,366.25,0,43,> 2 years,0.318,0.399,55.1,51923.0,3,67.9,0.983,1.125,4,1.8,5,3.4,0,1,2,98.0,0.93,0,154,0
1,SMB,0,Basic,Europe,26-35,24.0,529.22,13959.12,Mid Value,178.12,2,22,1-2 years,0.229,0.049,4.5,3233.0,2,54.5,-0.297,-0.175,9,13.2,2,2.2,0,1,2,49.3,-1.14,1,19,1
1,SMB,0,Standard,North America,36-50,78.1,1355.85,53868.15,Mid Value,1487.21,0,15,1-2 years,0.66,0.537,42.8,66942.0,1,34.5,0.48,0.449,0,5.1,10,4.8,1,2,4,100.0,64.18,1,147,0
1,SMB,0,Standard,Europe,36-50,73.2,1570.71,28927.18,Low Value,820.03,0,4,< 6 months,0.715,0.71,6.7,46817.0,8,38.7,0.128,0.186,4,0.8,6,5.0,1,0,3,59.4,52.15,1,330,0
3,Enterprise,1,Enterprise,LATAM,26-35,72.6,884.24,29671.57,Low Value,656.29,0,38,> 2 years,0.787,0.471,47.6,97117.0,1,71.7,0.102,0.107,1,3.3,6,2.4,0,0,4,49.2,51.75,0,94,0
3,Enterprise,2,Basic,APAC,26-35,10.0,301.25,8245.25,Mid Value,18.49,3,7,6-12 months,0.085,0.059,10.8,3667.0,3,40.0,0.209,0.086,14,15.9,7,2.0,1,3,0,41.5,-13.02,1,74,1
1,SMB,1,Premium,Europe,26-35,78.8,1330.05,44393.07,Mid Value,959.84,0,3,< 6 months,0.35,0.464,46.2,95655.0,2,31.4,0.083,0.094,6,1.1,9,2.8,1,1,4,85.0,-5.12,0,283,0
2,Mid-Market,2,Standard,LATAM,36-50,82.7,1331.76,21847.67,Low Value,327.25,0,37,> 2 years,0.588,0.569,39.7,5053.0,7,81.6,0.016,-0.023,5,5.0,7,3.0,1,0,1,79.8,22.89,1,114,0
3,Enterprise,0,Premium,APAC,18-25,72.7,1837.24,197589.14,High Value,624.91,0,22,1-2 years,0.562,0.634,36.0,27784.0,10,58.3,0.813,0.685,6,4.3,8,3.5,1,0,1,84.0,5.16,0,270,0
3,Enterprise,1,Standard,Europe,26-35,82.8,1262.62,33072.35,Low Value,603.29,1,61,> 2 years,0.661,0.544,38.5,15834.0,5,78.0,-0.241,-0.265,6,0.4,10,4.1,1,0,2,82.0,22.1,0,51,0
1,SMB,2,Standard,North America,50+,95.4,1523.22,46805.33,Mid Value,470.6,0,17,1-2 years,0.489,0.382,48.5,69341.0,10,69.9,-0.253,-0.237,2,1.2,9,2.9,1,0,2,75.9,70.41,0,166,0
1,SMB,0,Premium,LATAM,26-35,10.0,237.36,2518.19,Low Value,65.12,1,10,6-12 months,0.272,0.288,14.5,1625.0,2,11.7,0.075,0.122,12,7.1,4,1.2,0,2,0,15.2,-17.24,1,34,1
3,Enterprise,1,Standard,North America,18-25,83.0,2105.48,134687.47,High Value,294.29,0,37,> 2 years,0.49,0.84,38.3,16508.0,9,53.3,-0.212,-0.202,4,0.9,6,2.8,1,0,1,45.1,35.31,0,137,0
3,Enterprise,2,Basic,Europe,36-50,62.6,2183.04,200546.48,High Value,25.13,0,19,1-2 years,0.772,0.464,62.3,21542.0,11,83.4,0.282,0.308,7,1.1,6,4.3,0,0,4,93.1,-1.25,0,50,0
3,Enterprise,0,Basic,North America,18-25,55.7,2291.72,155098.29,High Value,777.7,0,26,> 2 years,0.642,0.389,13.3,34538.0,2,77.1,0.5,0.571,3,5.0,7,3.9,1,0,2,52.9,38.92,1,223,0
2,Mid-Market,0,Basic,LATAM,36-50,62.2,420.01,18782.13,High Value,178.14,2,10,6-12 months,0.207,0.444,13.5,3860.0,2,14.6,0.208,0.198,16,7.2,5,1.2,1,1,0,59.3,-15.02,1,59,1
1,SMB,1,Premium,North America,36-50,63.3,908.92,25114.99,Low Value,519.3,0,11,6-12 months,0.59,0.623,61.5,37826.0,3,58.4,0.035,0.118,2,5.0,8,2.9,1,0,2,98.0,9.06,1,80,0
2,Mid-Market,1,Enterprise,Europe,26-35,86.0,1221.51,60533.65,Mid Value,1384.3,1,65,> 2 years,0.388,0.53,30.7,2754.0,7,52.1,0.324,0.279,5,3.0,8,3.7,1,0,3,69.8,64.6,1,107,0
3,Enterprise,1,Premium,Europe,26-35,67.9,516.32,39963.99,Mid Value,850.48,0,17,1-2 years,0.572,0.633,49.3,41116.0,4,74.1,1.148,0.974,7,1.2,5,4.3,0,0,2,85.4,85.75,1,304,0
1,SMB,1,Basic,APAC,26-35,47.1,141.4,3895.09,Low Value,187.4,2,19,1-2 years,0.34,0.231,16.8,2294.0,0,66.9,-0.858,-0.728,16,5.3,7,1.8,0,1,1,20.4,-16.88,1,-28,1
2,Mid-Market,0,Basic,North America,50+,42.6,222.7,9133.41,Mid Value,85.22,2,7,6-12 months,0.07,0.315,11.8,3843.0,2,29.7,-0.225,-0.228,7,5.4,7,1.5,0,0,2,11.8,-25.54,1,86,1
1,SMB,0,Standard,North America,18-25,77.1,1890.37,21205.37,Low Value,413.29,0,44,> 2 years,0.445,0.41,42.8,95235.0,2,100.0,-0.206,-0.126,4,1.3,5,4.9,0,0,1,66.8,49.99,1,88,0
3,Enterprise,1,Enterprise,Europe,36-50,47.7,1081.33,128031.87,High Value,316.5,0,64,> 2 years,0.63,0.455,0.5,44575.0,7,93.8,-0.011,-0.035,7,0.7,9,3.8,1,2,3,100.0,62.56,1,99,0
